veckonummer,Kommun_stadsdel,tot_antal_fall_per10000inv,antal_fall_per10000_inv,tot_antal_fall,nya_fall_vecka
8,Mark,0,0,0,0
8,Markaryd,0,0,0,0
8,Mellerud,0,0,0,0
8,Mjölby,0,0,0,0
8,Mora,0,0,0,0
8,Motala,0,0,0,0
8,Mullsjö,0,0,0,0
8,Munkedal,0,0,0,0
8,Munkfors,0,0,0,0
8,Mölndal,0,0,0,0
8,Mönsterås,0,0,0,0
8,Mörbylånga,0,0,0,0
8,Nacka,0,0,0,0
8,Nora,0,0,0,0
8,Norberg,0,0,0,0
8,Nordanstig,0,0,0,0
8,Nordmaling,0,0,0,0
8,Norrköping,0,0,0,0
8,Norrtälje,0,0,0,0
8,Norsjö,0,0,0,0
8,Nybro,0,0,0,0
8,Nykvarn,0,0,0,0
8,Nyköping,0,0,0,0
8,Nynäshamn,0,0,0,0
8,Nässjö,0,0,0,0
8,Ockelbo,0,0,0,0
8,Okänd,,,0,0
8,Olofström,0,0,0,0
8,Orsa,0,0,0,0
8,Orust,0,0,0,0
8,Osby,0,0,0,0
8,Oskarshamn,0,0,0,0
8,Ovanåker,0,0,0,0
8,Oxelösund,0,0,0,0
8,Pajala,0,0,0,0
8,Partille,0,0,0,0
8,Perstorp,0,0,0,0
8,Piteå,0,0,0,0
8,Ragunda,0,0,0,0
8,Robertsfors,0,0,0,0
8,Ronneby,0,0,0,0
8,Rättvik,0,0,0,0
8,Sala,0,0,0,0
8,Salem,0,0,0,0
8,Sandviken,0,0,0,0
8,Sigtuna,0,0,0,0
8,Simrishamn,0,0,0,0
8,Sjöbo,0,0,0,0
8,Skara,0,0,0,0
8,Skellefteå,0,0,0,0
8,Skinnskatteberg,0,0,0,0
8,Skurup,0,0,0,0
8,Skövde,0,0,0,0
8,Smedjebacken,0,0,0,0
8,Sollefteå,0,0,0,0
8,Sollentuna,0,0,0,0
8,Solna,0,0,0,0
8,Sorsele,0,0,0,0
8,Sotenäs,0,0,0,0
8,Staffanstorp,0,0,0,0
8,Stenungsund,0,0,0,0
8,Stockholm Rinkeby-Kista,0,0,0,0
8,Stockholm - Kungsholmen,0,0,0,0
8,Stockholm Farsta,0,0,0,0
8,Stockholm Skarpnäck,0,0,0,0
8,Stockholm kommun Skärholmen,0,0,0,0
8,Stockholm Älvsjö,0,0,0,0
8,Stockholm Östermalm,0,0,0,0
8,Stockholm Norrmalm,0,0,0,0
8,Stockholm Hägersten-Liljeholmen,0,0,0,0
8,Skhlm Spånga-Tensta,0,0,0,0
8,Stockholms kommun Enskede-Årsta-Vantör,0,0,0,0
8,Stockholm Södermalm,0,0,0,0
8,Stockholm Hässelby-Vällingby,0,0,0,0
8,Stockholm Bromma,0,0,0,0
8,Storfors,0,0,0,0
8,Storuman,0,0,0,0
8,Strängnäs,0,0,0,0
8,Strömstad,0,0,0,0
8,Strömsund,0,0,0,0
8,Sundbyberg,0,0,0,0
8,Sundsvall,0,0,0,0
8,Sunne,0,0,0,0
8,Surahammar,0,0,0,0
8,Svalöv,0,0,0,0
8,Svedala,0,0,0,0
8,Svenljunga,0,0,0,0
8,Säffle,0,0,0,0
8,Säter,0,0,0,0
8,Sävsjö,0,0,0,0
8,Söderhamn,0,0,0,0
8,Söderköping,0,0,0,0
8,Södertälje,0,0,0,0
8,Sölvesborg,0,0,0,0
8,Tanum,0,0,0,0
8,Tibro,0,0,0,0
8,Tidaholm,0,0,0,0
8,Tierp,0,0,0,0
8,Timrå,0,0,0,0
8,Tingsryd,0,0,0,0
8,Tjörn,0,0,0,0
8,Tomelilla,0,0,0,0
8,Torsby,0,0,0,0
8,Torsås,0,0,0,0
8,Tranemo,0,0,0,0
8,Tranås,0,0,0,0
8,Trelleborg,0,0,0,0
8,Trollhättan,0,0,0,0
8,Trosa,0,0,0,0
8,Tyresö,0,0,0,0
8,Täby,0,0,0,0
8,Töreboda,0,0,0,0
8,Uddevalla,0,0,0,0
8,Ulricehamn,0,0,0,0
8,Umeå,0,0,0,0
8,Upplands Väsby,0,0,0,0
8,Upplands-Bro,0,0,0,0
8,Uppsala,0,0,0,0
8,Uppvidinge,0,0,0,0
8,Vadstena,0,0,0,0
8,Vaggeryd,0,0,0,0
8,Valdemarsvik,0,0,0,0
8,Vallentuna,0,0,0,0
8,Vansbro,0,0,0,0
8,Vara,0,0,0,0
8,Varberg,0,0,0,0
8,Vaxholm,0,0,0,0
8,Vellinge,0,0,0,0
8,Vetlanda,0,0,0,0
8,Vilhelmina,0,0,0,0
8,Vimmerby,0,0,0,0
8,Vindeln,0,0,0,0
8,Vingåker,0,0,0,0
8,Vårgårda,0,0,0,0
8,Vänersborg,0,0,0,0
8,Vännäs,0,0,0,0
8,Värmdö,0,0,0,0
8,Värnamo,0,0,0,0
8,Västervik,0,0,0,0
8,Västerås,0,0,0,0
8,Växjö,0,0,0,0
8,Ydre,0,0,0,0
8,Ystad,0,0,0,0
8,Åmål,0,0,0,0
8,Ånge,0,0,0,0
8,Åre,0,0,0,0
8,Årjäng,0,0,0,0
8,Åsele,0,0,0,0
8,Åstorp,0,0,0,0
8,Åtvidaberg,0,0,0,0
8,Älmhult,0,0,0,0
8,Älvdalen,0,0,0,0
8,Älvkarleby,0,0,0,0
8,Älvsbyn,0,0,0,0
8,Ängelholm,0,0,0,0
8,Öckerö,0,0,0,0
8,Ödeshög,0,0,0,0
8,Örebro,0,0,0,0
8,Örkelljunga,0,0,0,0
8,Örnsköldsvik,0,0,0,0
8,Östersund,0,0,0,0
8,Österåker,0,0,0,0
8,Östhammar,0,0,0,0
8,Östra Göinge,0,0,0,0
8,Överkalix,0,0,0,0
8,Övertorneå,0,0,0,0
9,Ale,0,0,0,0
9,Alingsås,0,0,0,0
9,Alvesta,0,0,0,0
9,Aneby,0,0,0,0
9,Arboga,0,0,0,0
9,Arjeplog,0,0,0,0
9,Arvidsjaur,0,0,0,0
9,Arvika,0,0,0,0
9,Askersund,0,0,0,0
9,Avesta,0,0,0,0
9,Bengtsfors,0,0,0,0
9,Berg,0,0,0,0
9,Bjurholm,0,0,0,0
9,Bjuv,0,0,0,0
9,Boden,0,0,0,0
9,Bollebygd,0,0,0,0
9,Bollnäs,0,0,0,0
9,Borgholm,0,0,0,0
9,Borlänge,0,0,0,0
9,Borås,0,0,0,0
9,Botkyrka,0,0,0,0
9,Boxholm,0,0,0,0
9,Bromölla,0,0,0,0
9,Bräcke,0,0,0,0
9,Burlöv,0,0,0,0
9,Båstad,0,0,0,0
9,Dals-Ed,0,0,0,0
9,Danderyd,0,0,0,0
9,Degerfors,0,0,0,0
9,Dorotea,0,0,0,0
9,Eda,0,0,0,0
9,Ekerö,0,0,0,0
9,Eksjö,0,0,0,0
9,Emmaboda,0,0,0,0
9,Enköping,0,0,0,0
9,Eskilstuna,0,0,0,0
9,Eslöv,0,0,0,0
9,Essunga,0,0,0,0
9,Fagersta,0,0,0,0
9,Falkenberg,0,0,0,0
9,Falköping,0,0,0,0
9,Falun,0,0,0,0
9,Filipstad,0,0,0,0
9,Finspång,0,0,0,0
9,Flen,0,0,0,0
9,Forshaga,0,0,0,0
9,Färgelanda,0,0,0,0
9,Gagnef,0,0,0,0
9,Gislaved,0,0,0,0
9,Gnesta,0,0,0,0
9,Gnosjö,0,0,0,0
9,Gotland,0,0,0,0
9,Grums,0,0,0,0
9,Grästorp,0,0,0,0
9,Gullspång,0,0,0,0
9,Gällivare,0,0,0,0
9,Gävle,0,0,0,0
9,Göteborg Västra Göteborg,,,<15,<15
9,Göteborg Östra Göteborg,,,<15,<15
9,Göteborg Askim-Frölunda-Högsbo,0,0,0,0
9,Göteborg Norra Hisingen,0,0,0,0
9,Göteborg Centrum,0,0,0,0
9,Göteborg Örgryte-Härlanda,0,0,0,0
9,Gbg Angered,0,0,0,0
9,Göteborg Majorna-Linné,,,<15,<15
9,Göteborg Lundby,0,0,0,0
9,Göteborg Västra Hisingen,0,0,0,0
9,Götene,0,0,0,0
9,Habo,0,0,0,0
9,Hagfors,0,0,0,0
9,Hallsberg,0,0,0,0
9,Hallstahammar,0,0,0,0
9,Halmstad,0,0,0,0
9,Hammarö,0,0,0,0
9,Haninge,0,0,0,0
9,Haparanda,0,0,0,0
9,Heby,0,0,0,0
9,Hedemora,0,0,0,0
9,Helsingborg,0,0,0,0
9,Herrljunga,0,0,0,0
9,Hjo,0,0,0,0
9,Hofors,0,0,0,0
9,Huddinge,0,0,0,0
9,Hudiksvall,0,0,0,0
9,Hultsfred,0,0,0,0
9,Hylte,0,0,0,0
9,Håbo,0,0,0,0
9,Hällefors,0,0,0,0
9,Härjedalen,0,0,0,0
9,Härnösand,0,0,0,0
9,Härryda,0,0,0,0
9,Hässleholm,0,0,0,0
9,Höganäs,0,0,0,0
9,Högsby,0,0,0,0
9,Hörby,0,0,0,0
9,Höör,0,0,0,0
9,Jokkmokk,0,0,0,0
9,Järfälla,0,0,0,0
9,Jönköping,,,<15,<15
9,Kalix,0,0,0,0
9,Kalmar,0,0,0,0
9,Karlsborg,0,0,0,0
9,Karlshamn,0,0,0,0
9,Karlskoga,0,0,0,0
9,Karlskrona,0,0,0,0
9,Karlstad,0,0,0,0
9,Katrineholm,0,0,0,0
9,Kil,0,0,0,0
9,Kinda,0,0,0,0
9,Kiruna,0,0,0,0
9,Klippan,0,0,0,0
9,Knivsta,0,0,0,0
9,Kramfors,0,0,0,0
9,Kristianstad,0,0,0,0
9,Kristinehamn,0,0,0,0
9,Krokom,0,0,0,0
9,Kumla,0,0,0,0
9,Kungsbacka,0,0,0,0
9,Kungsör,0,0,0,0
9,Kungälv,0,0,0,0
9,Kävlinge,0,0,0,0
9,Köping,0,0,0,0
9,Laholm,0,0,0,0
9,Landskrona,0,0,0,0
9,Laxå,0,0,0,0
9,Lekeberg,0,0,0,0
9,Leksand,0,0,0,0
9,Lerum,,,<15,<15
9,Lessebo,0,0,0,0
9,Lidingö,0,0,0,0
9,Lidköping,0,0,0,0
9,Lilla Edet,0,0,0,0
9,Lindesberg,0,0,0,0
9,Linköping,0,0,0,0
9,Ljungby,0,0,0,0
9,Ljusdal,0,0,0,0
9,Ljusnarsberg,0,0,0,0
9,Lomma,0,0,0,0
9,Ludvika,0,0,0,0
9,Luleå,,,<15,<15
9,Lund,0,0,0,0
9,Lycksele,0,0,0,0
9,Lysekil,0,0,0,0
9,Malmö Rosengård,0,0,0,0
9,Malmö Oxie,0,0,0,0
9,Malmö Hyllie,0,0,0,0
9,Malmö Limhamn-Bunkeflo,0,0,0,0
9,Malmö Västra Innerstaden,0,0,0,0
9,Malmö Södra Innerstaden,0,0,0,0
9,Malmö kommun Centrum,0,0,0,0
9,Malmö Fosie,0,0,0,0
9,Malmös kmn Kirseberg,0,0,0,0
9,Malmö Husie,0,0,0,0
9,Malung,0,0,0,0
9,Malå,0,0,0,0
9,Mariestad,0,0,0,0
9,Mark,0,0,0,0
9,Markaryd,0,0,0,0
9,Mellerud,0,0,0,0
9,Mjölby,0,0,0,0
9,Mora,0,0,0,0
9,Motala,0,0,0,0
9,Mullsjö,0,0,0,0
9,Munkedal,0,0,0,0
9,Munkfors,0,0,0,0
9,Mölndal,0,0,0,0
9,Mönsterås,0,0,0,0
9,Mörbylånga,0,0,0,0
9,Nacka,0,0,0,0
9,Nora,0,0,0,0
9,Norberg,0,0,0,0
9,Nordanstig,0,0,0,0
9,Nordmaling,0,0,0,0
9,Norrköping,0,0,0,0
9,Norrtälje,0,0,0,0
9,Norsjö,0,0,0,0
9,Nybro,0,0,0,0
9,Nykvarn,0,0,0,0
9,Nyköping,0,0,0,0
9,Nynäshamn,0,0,0,0
9,Nässjö,0,0,0,0
9,Ockelbo,0,0,0,0
9,Okänd,,,0,0
9,Olofström,0,0,0,0
9,Orsa,0,0,0,0
9,Orust,0,0,0,0
9,Osby,0,0,0,0
9,Oskarshamn,0,0,0,0
9,Ovanåker,0,0,0,0
9,Oxelösund,0,0,0,0
9,Pajala,0,0,0,0
9,Partille,,,<15,<15
9,Perstorp,0,0,0,0
9,Piteå,0,0,0,0
9,Ragunda,0,0,0,0
9,Robertsfors,0,0,0,0
9,Ronneby,0,0,0,0
9,Rättvik,0,0,0,0
9,Sala,0,0,0,0
9,Salem,0,0,0,0
9,Sandviken,0,0,0,0
9,Sigtuna,0,0,0,0
9,Simrishamn,0,0,0,0
9,Sjöbo,0,0,0,0
9,Skara,0,0,0,0
9,Skellefteå,0,0,0,0
9,Skinnskatteberg,0,0,0,0
9,Skurup,0,0,0,0
9,Skövde,0,0,0,0
9,Smedjebacken,0,0,0,0
9,Sollefteå,0,0,0,0
9,Sollentuna,,,<15,<15
9,Solna,0,0,0,0
9,Sorsele,0,0,0,0
9,Sotenäs,0,0,0,0
9,Staffanstorp,0,0,0,0
9,Stenungsund,0,0,0,0
9,Stockholm Älvsjö,0,0,0,0
9,Skhlm Spånga-Tensta,0,0,0,0
9,Stockholm Hässelby-Vällingby,0,0,0,0
9,Stockholm Södermalm,0,0,0,0
9,Stockholms kommun Enskede-Årsta-Vantör,0,0,0,0
9,Stockholm Östermalm,0,0,0,0
9,Stockholm Rinkeby-Kista,0,0,0,0
9,Stockholm Hägersten-Liljeholmen,0,0,0,0
9,Stockholm kommun Skärholmen,0,0,0,0
9,Stockholm Bromma,0,0,0,0
9,Stockholm - Kungsholmen,0,0,0,0
9,Stockholm Farsta,0,0,0,0
9,Stockholm Skarpnäck,0,0,0,0
9,Stockholm Norrmalm,0,0,0,0
9,Storfors,0,0,0,0
9,Storuman,0,0,0,0
9,Strängnäs,0,0,0,0
9,Strömstad,0,0,0,0
9,Strömsund,0,0,0,0
9,Sundbyberg,0,0,0,0
9,Sundsvall,0,0,0,0
9,Sunne,0,0,0,0
9,Surahammar,0,0,0,0
9,Svalöv,0,0,0,0
9,Svedala,0,0,0,0
9,Svenljunga,0,0,0,0
9,Säffle,0,0,0,0
9,Säter,0,0,0,0
9,Sävsjö,0,0,0,0
9,Söderhamn,0,0,0,0
9,Söderköping,0,0,0,0
9,Södertälje,0,0,0,0
9,Sölvesborg,0,0,0,0
9,Tanum,0,0,0,0
9,Tibro,0,0,0,0
9,Tidaholm,0,0,0,0
9,Tierp,0,0,0,0
9,Timrå,0,0,0,0
9,Tingsryd,0,0,0,0
9,Tjörn,0,0,0,0
9,Tomelilla,0,0,0,0
9,Torsby,0,0,0,0
9,Torsås,0,0,0,0
9,Tranemo,0,0,0,0
9,Tranås,0,0,0,0
9,Trelleborg,0,0,0,0
9,Trollhättan,0,0,0,0
9,Trosa,0,0,0,0
9,Tyresö,0,0,0,0
9,Täby,,,<15,<15
9,Töreboda,0,0,0,0
9,Uddevalla,0,0,0,0
9,Ulricehamn,0,0,0,0
9,Umeå,0,0,0,0
9,Upplands Väsby,0,0,0,0
9,Upplands-Bro,0,0,0,0
9,Uppsala,,,<15,<15
9,Uppvidinge,0,0,0,0
9,Vadstena,0,0,0,0
9,Vaggeryd,0,0,0,0
9,Valdemarsvik,0,0,0,0
9,Vallentuna,0,0,0,0
9,Vansbro,0,0,0,0
9,Vara,0,0,0,0
9,Varberg,0,0,0,0
9,Vaxholm,0,0,0,0
9,Vellinge,0,0,0,0
9,Vetlanda,0,0,0,0
9,Vilhelmina,0,0,0,0
9,Vimmerby,0,0,0,0
9,Vindeln,0,0,0,0
9,Vingåker,0,0,0,0
9,Vårgårda,0,0,0,0
9,Vänersborg,0,0,0,0
9,Vännäs,0,0,0,0
9,Värmdö,0,0,0,0
9,Värnamo,,,<15,<15
9,Västervik,0,0,0,0
9,Västerås,0,0,0,0
9,Växjö,0,0,0,0
9,Ydre,0,0,0,0
9,Ystad,0,0,0,0
9,Åmål,0,0,0,0
9,Ånge,0,0,0,0
9,Åre,0,0,0,0
9,Årjäng,0,0,0,0
9,Åsele,0,0,0,0
9,Åstorp,0,0,0,0
9,Åtvidaberg,0,0,0,0
9,Älmhult,0,0,0,0
9,Älvdalen,0,0,0,0
9,Älvkarleby,0,0,0,0
9,Älvsbyn,0,0,0,0
9,Ängelholm,0,0,0,0
9,Öckerö,0,0,0,0
9,Ödeshög,0,0,0,0
9,Örebro,0,0,0,0
9,Örkelljunga,0,0,0,0
9,Örnsköldsvik,0,0,0,0
9,Östersund,0,0,0,0
9,Österåker,0,0,0,0
9,Östhammar,0,0,0,0
9,Östra Göinge,0,0,0,0
9,Överkalix,0,0,0,0
9,Övertorneå,0,0,0,0
10,Ale,0,0,0,0
10,Alingsås,0,0,0,0
10,Alvesta,0,0,0,0
10,Aneby,0,0,0,0
10,Arboga,0,0,0,0
10,Arjeplog,0,0,0,0
10,Arvidsjaur,0,0,0,-199
10,Arvika,0,0,0,0
10,Askersund,,,<15,<15
10,Avesta,0,0,0,0
10,Bengtsfors,0,0,0,0
10,Berg,0,0,0,0
10,Bjurholm,0,0,0,0
10,Bjuv,0,0,0,0
10,Boden,0,0,0,0
10,Bollebygd,0,0,0,0
10,Bollnäs,0,0,0,0
10,Borgholm,0,0,0,0
10,Borlänge,0,0,0,0
10,Borås,0,0,0,0
10,Botkyrka,0,0,0,0
10,Boxholm,0,0,0,0
10,Bromölla,0,0,0,0
10,Bräcke,0,0,0,0
10,Burlöv,0,0,0,0
10,Båstad,0,0,0,0
10,Dals-Ed,0,0,0,0
10,Danderyd,,,<15,<15
10,Degerfors,0,0,0,0
10,Dorotea,0,0,0,0
10,Eda,0,0,0,0
10,Ekerö,0,0,0,0
10,Eksjö,0,0,0,0
10,Emmaboda,0,0,0,0
10,Enköping,0,0,0,0
10,Eskilstuna,0,0,0,0
10,Eslöv,0,0,0,0
10,Essunga,0,0,0,0
10,Fagersta,0,0,0,0
10,Falkenberg,0,0,0,0
10,Falköping,0,0,0,0
10,Falun,0,0,0,0
10,Filipstad,0,0,0,0
10,Finspång,0,0,0,0
10,Flen,0,0,0,0
10,Forshaga,0,0,0,0
10,Färgelanda,0,0,0,0
10,Gagnef,0,0,0,0
10,Gislaved,0,0,0,0
10,Gnesta,0,0,0,0
10,Gnosjö,0,0,0,0
10,Gotland,0,0,0,0
10,Grums,0,0,0,0
10,Grästorp,0,0,0,0
10,Gullspång,0,0,0,0
10,Gällivare,0,0,0,0
10,Gävle,,,<15,<15
10,Göteborg Västra Hisingen,,,<15,<15
10,Göteborg Askim-Frölunda-Högsbo,0,0,0,0
10,Gbg Angered,,,<15,<15
10,Göteborg Norra Hisingen,,,<15,<15
10,Göteborg Örgryte-Härlanda,,,<15,<15
10,Göteborg Lundby,0,0,0,0
10,Göteborg Centrum,,,<15,<15
10,Göteborg Majorna-Linné,,,<15,<15
10,Göteborg Västra Göteborg,,,<15,<15
10,Göteborg Östra Göteborg,,,<15,<15
10,Götene,0,0,0,0
10,Habo,0,0,0,0
10,Hagfors,0,0,0,0
10,Hallsberg,0,0,0,0
10,Hallstahammar,0,0,0,0
10,Halmstad,0,0,0,0
10,Hammarö,,,<15,<15
10,Haninge,,,<15,<15
10,Haparanda,0,0,0,0
10,Heby,0,0,0,0
10,Hedemora,0,0,0,0
10,Helsingborg,,,<15,<15
10,Herrljunga,0,0,0,0
10,Hjo,0,0,0,0
10,Hofors,0,0,0,9999999
10,Huddinge,,,<15,<15
10,Hudiksvall,0,0,0,0
10,Hultsfred,0,0,0,0
10,Hylte,0,0,0,0
10,Håbo,0,0,0,0
10,Hällefors,0,0,0,0
10,Härjedalen,0,0,0,0
10,Härnösand,0,0,0,0
10,Härryda,0,0,0,0
10,Hässleholm,0,0,0,0
10,Höganäs,0,0,0,0
10,Högsby,0,0,0,0
10,Hörby,0,0,0,0
10,Höör,0,0,0,0
10,Jokkmokk,0,0,0,0
10,Järfälla,,,<15,<15
10,Jönköping,,,<15,<15
10,Kalix,0,0,0,0
10,Kalmar,0,0,0,0
10,Karlsborg,0,0,0,0
10,Karlshamn,0,0,0,0
10,Karlskoga,0,0,0,0
10,Karlskrona,0,0,0,0
10,Karlstad,,,<15,<15
10,Katrineholm,0,0,0,0
10,Kil,0,0,0,0
10,Kinda,0,0,0,0
10,Kiruna,0,0,0,0
10,Klippan,0,0,0,0
10,Knivsta,,,<15,<15
10,Kramfors,0,0,0,0
10,Kristianstad,,,<15,<15
10,Kristinehamn,0,0,0,0
10,Krokom,0,0,0,0
10,Kumla,,,<15,<15
10,Kungsbacka,,,<15,<15
10,Kungsör,0,0,0,0
10,Kungälv,0,0,0,0
10,Kävlinge,0,0,0,0
10,Köping,0,0,0,0
10,Laholm,0,0,0,0
10,Landskrona,,,<15,<15
10,Laxå,0,0,0,0
10,Lekeberg,0,0,0,0
10,Leksand,0,0,0,0
10,Lerum,,,<15,<15
10,Lessebo,0,0,0,0
10,Lidingö,,,<15,<15
10,Lidköping,0,0,0,0
10,Lilla Edet,0,0,0,0
10,Lindesberg,0,0,0,0
10,Linköping,0,0,0,0
10,Ljungby,0,0,0,0
10,Ljusdal,0,0,0,0
10,Ljusnarsberg,0,0,0,0
10,Lomma,0,0,0,0
10,Ludvika,0,0,0,0
10,Luleå,,,<15,<15
10,Lund,,,<15,<15
10,Lycksele,0,0,0,0
10,Lysekil,0,0,0,0
10,Malmö Hyllie,0,0,0,0
10,Malmös kmn Kirseberg,0,0,0,0
10,Malmö Södra Innerstaden,0,0,0,0
10,Malmö Västra Innerstaden,0,0,0,0
10,Malmö Rosengård,0,0,0,0
10,Malmö kommun Centrum,,,<15,<15
10,Malmö Oxie,0,0,0,0
10,Malmö Limhamn-Bunkeflo,,,<15,<15
10,Malmö Fosie,0,0,0,0
10,Malmö Husie,0,0,0,0
10,Malung,0,0,0,0
10,Malå,0,0,0,0
10,Mariestad,,,<15,<15
10,Mark,0,0,0,0
10,Markaryd,0,0,0,0
10,Mellerud,0,0,0,0
10,Mjölby,0,0,0,0
10,Mora,0,0,0,0
10,Motala,0,0,0,0
10,Mullsjö,0,0,0,0
10,Munkedal,0,0,0,0
10,Munkfors,0,0,0,0
10,Mölndal,,,<15,<15
10,Mönsterås,0,0,0,0
10,Mörbylånga,0,0,0,0
10,Nacka,,,<15,<15
10,Nora,0,0,0,0
10,Norberg,0,0,0,0
10,Nordanstig,0,0,0,0
10,Nordmaling,0,0,0,0
10,Norrköping,0,0,0,0
10,Norrtälje,0,0,0,0
10,Norsjö,0,0,0,0
10,Nybro,0,0,0,0
10,Nykvarn,0,0,0,0
10,Nyköping,0,0,0,0
10,Nynäshamn,,,<15,<15
10,Nässjö,0,0,0,0
10,Ockelbo,0,0,0,0
10,Okänd,,,<15,<15
10,Olofström,0,0,0,0
10,Orsa,0,0,0,0
10,Orust,0,0,0,0
10,Osby,0,0,0,0
10,Oskarshamn,0,0,0,0
10,Ovanåker,0,0,0,0
10,Oxelösund,0,0,0,0
10,Pajala,0,0,0,0
10,Partille,,,<15,<15
10,Perstorp,0,0,0,0
10,Piteå,0,0,0,0
10,Ragunda,0,0,0,0
10,Robertsfors,0,0,0,0
10,Ronneby,0,0,0,0
10,Rättvik,0,0,0,0
10,Sala,0,0,0,0
10,Salem,0,0,0,0
10,Sandviken,0,0,0,0
10,Sigtuna,,,<15,<15
10,Simrishamn,0,0,0,0
10,Sjöbo,0,0,0,0
10,Skara,0,0,0,0
10,Skellefteå,0,0,0,0
10,Skinnskatteberg,0,0,0,0
10,Skurup,,,<15,<15
10,Skövde,,,<15,<15
10,Smedjebacken,0,0,0,0
10,Sollefteå,0,0,0,0
10,Sollentuna,,,<15,<15
10,Solna,0,0,0,0
10,Sorsele,0,0,0,0
10,Sotenäs,0,0,0,0
10,Staffanstorp,0,0,0,0
10,Stenungsund,,,<15,<15
10,Stockholm Södermalm,,,<15,<15
10,Stockholm Farsta,0,0,0,0
10,Skhlm Spånga-Tensta,,,<15,<15
10,Stockholms kommun Enskede-Årsta-Vantör,,,<15,<15
10,Stockholm Östermalm,,,<15,<15
10,Stockholm Hägersten-Liljeholmen,,,<15,<15
10,Stockholm Hässelby-Vällingby,0,0,0,0
10,Stockholm Norrmalm,,,<15,<15
10,Stockholm Skarpnäck,,,<15,<15
10,Stockholm Älvsjö,,,<15,<15
10,Stockholm Rinkeby-Kista,,,<15,<15
10,Stockholm - Kungsholmen,,,<15,<15
10,Stockholm kommun Skärholmen,0,0,0,0
10,Stockholm Bromma,,,<15,<15
10,Storfors,0,0,0,0
10,Storuman,0,0,0,0
10,Strängnäs,0,0,0,0
10,Strömstad,0,0,0,0
10,Strömsund,0,0,0,0
10,Sundbyberg,0,0,0,0
10,Sundsvall,0,0,0,100000
10,Sunne,0,0,0,0
10,Surahammar,0,0,0,0
10,Svalöv,0,0,0,0
10,Svedala,0,0,0,0
10,Svenljunga,0,0,0,0
10,Säffle,0,0,0,0
10,Säter,0,0,0,0
10,Sävsjö,0,0,0,0
10,Söderhamn,0,0,0,0
10,Söderköping,0,0,0,0
10,Södertälje,0,0,0,0
10,Sölvesborg,0,0,0,0
10,Tanum,0,0,0,0
10,Tibro,0,0,0,0
10,Tidaholm,0,0,0,0
10,Tierp,0,0,0,0
10,Timrå,0,0,0,0
10,Tingsryd,0,0,0,0
10,Tjörn,0,0,0,0
10,Tomelilla,0,0,0,0
10,Torsby,0,0,0,0
10,Torsås,0,0,0,0
10,Tranemo,0,0,0,0
10,Tranås,0,0,0,0
10,Trelleborg,0,0,0,0
10,Trollhättan,0,0,0,0
10,Trosa,0,0,0,0
10,Tyresö,,,<15,<15
10,Täby,,,<15,<15
10,Töreboda,0,0,0,0
10,Uddevalla,0,0,0,0
10,Ulricehamn,0,0,0,0
10,Umeå,0,0,0,0
10,Upplands Väsby,0,0,0,0
10,Upplands-Bro,,,<15,<15
10,Uppsala,,,<15,<15
10,Uppvidinge,0,0,0,0
10,Vadstena,0,0,0,0
10,Vaggeryd,,,<15,<15
10,Valdemarsvik,0,0,0,0
10,Vallentuna,,,<15,<15
10,Vansbro,0,0,0,0
10,Vara,0,0,0,0
10,Varberg,0,0,0,0
10,Vaxholm,,,<15,<15
10,Vellinge,0,0,0,0
10,Vetlanda,0,0,0,0
10,Vilhelmina,0,0,0,0
10,Vimmerby,0,0,0,0
10,Vindeln,0,0,0,0
10,Vingåker,0,0,0,0
10,Vårgårda,,,<15,<15
10,Vänersborg,0,0,0,0
10,Vännäs,0,0,0,0
10,Värmdö,,,<15,<15
10,Värnamo,,,<15,<15
10,Västervik,0,0,0,0
10,Västerås,0,0,0,0
10,Växjö,0,0,0,0
10,Ydre,0,0,0,0
10,Ystad,0,0,0,0
10,Åmål,0,0,0,0
10,Ånge,0,0,0,0
10,Åre,0,0,0,0
10,Årjäng,0,0,0,0
10,Åsele,0,0,0,0
10,Åstorp,0,0,0,0
10,Åtvidaberg,0,0,0,0
10,Älmhult,0,0,0,0
10,Älvdalen,0,0,0,0
10,Älvkarleby,,,<15,<15
10,Älvsbyn,0,0,0,0
10,Ängelholm,,,<15,<15
10,Öckerö,0,0,0,0
10,Ödeshög,0,0,0,0
10,Örebro,0,0,0,0
10,Örkelljunga,0,0,0,0
10,Örnsköldsvik,0,0,0,0
10,Östersund,0,0,0,0
10,Österåker,,,<15,<15
10,Östhammar,0,0,0,0
10,Östra Göinge,0,0,0,0
10,Överkalix,0,0,0,0
10,Övertorneå,0,0,0,0
